timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed (total),Fuel Efficiency (L/100KM),RoadType
2025-09-04T14:20:58.340944,1607.25,21,13.7254902,5.86,3.921568627,22,0,0,7.8125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:20:58.995993,893.5,12,12.54901961,3.93,1.960784314,25,0,0,7.8125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:20:59.838886,893.5,12,12.54901961,3.93,1.960784314,25,0,0,7.8125,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:00.492563,572.25,4,12.54901961,4.28,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:01.624289,572.25,4,12.54901961,4.28,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:02.277170,820,0,12.15686275,3.62,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:03.119071,820,0,12.15686275,3.62,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:03.774187,733.75,0,12.15686275,3.6,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:04.426748,733.75,0,12.15686275,3.6,1.960784314,25,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:05.081832,771.5,0,12.15686275,3.51,1.568627451,26,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:05.928225,771.5,0,12.15686275,3.51,1.568627451,26,-2.34375,-7.03125,10.9375,2.34375,,0.3224,12.4,Local
2025-09-04T14:21:06.583351,759.25,0,12.15686275,3.47,1.568627451,26,-2.34375,1.5625,15.625,3.125,,0.3224,12.4,Local
2025-09-04T14:21:07.688304,759.25,0,12.15686275,3.47,1.568627451,26,-2.34375,1.5625,15.625,3.125,,0.3224,12.4,Local
2025-09-04T14:21:08.341881,744,0,12.15686275,3.42,1.568627451,27,-2.34375,1.5625,15.625,3.125,,0.3224,12.4,Local
2025-09-04T14:21:09.176231,744,0,12.15686275,3.42,1.568627451,27,-2.34375,1.5625,15.625,3.125,,0.3224,12.4,Local
2025-09-04T14:21:09.831337,1485.5,0,18.82352941,20.72,1.568627451,27,-2.34375,1.5625,15.625,3.125,,0.3224,12.4,Local
2025-09-04T14:21:10.484122,1485.5,0,18.82352941,20.72,1.568627451,27,-2.34375,1.5625,15.625,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:11.137697,1288.5,12,13.33333333,6.11,3.137254902,23,-2.34375,1.5625,15.625,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:11.968089,1288.5,12,13.33333333,6.11,3.137254902,23,-2.34375,1.5625,15.625,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:12.619596,1131,8,12.54901961,3.89,3.137254902,23,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:13.725209,1131,8,12.54901961,3.89,3.137254902,23,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:14.378467,771,7,15.29411765,11.39,8.235294118,70,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:15.214823,771,7,15.29411765,11.39,8.235294118,70,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:15.867469,1764,16,21.56862745,29.37,8.235294118,70,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:16.520640,1764,16,21.56862745,29.37,8.235294118,70,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:17.175747,2853.5,25,15.68627451,12.22,6.274509804,24,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:18.007958,2853.5,25,15.68627451,12.22,6.274509804,24,1.5625,2.34375,11.71875,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:18.659217,2196.5,31,29.41176471,48.82,6.274509804,24,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:19.784971,2196.5,31,29.41176471,48.82,6.274509804,24,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:20.435390,2549.5,40,20,29.22,16.8627451,62,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:21.276842,2549.5,40,20,29.22,16.8627451,62,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:21.931959,2510,45,24.70588235,41.28,16.8627451,62,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:22.587036,2510,45,24.70588235,41.28,16.8627451,62,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:23.242007,2283.75,48,21.96078431,35.42,20.78431373,83,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:24.076236,2283.75,48,21.96078431,35.42,20.78431373,83,-3.90625,0.78125,5.46875,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:24.731322,2271.25,54,29.80392157,47.24,20.78431373,83,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:25.830735,2271.25,54,29.80392157,47.24,20.78431373,83,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:26.484352,1807.75,56,20,26.83,14.90196078,73,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:27.322928,1807.75,56,20,26.83,14.90196078,73,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:27.977856,1803.75,58,18.03921569,16.13,14.90196078,73,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:28.632969,1803.75,58,18.03921569,16.13,14.90196078,73,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:29.284233,1811,58,15.29411765,11.35,5.490196078,31,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:30.140445,1811,58,15.29411765,11.35,5.490196078,31,-2.34375,0,3.125,3.90625,Normal,0.3224,12.4,Local
2025-09-04T14:21:30.795532,1760.5,57,15.68627451,12.16,5.490196078,31,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:31.908810,1760.5,57,15.68627451,12.16,5.490196078,31,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:32.563949,1752,56,18.03921569,19.43,9.803921569,49,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:33.412642,1752,56,18.03921569,19.43,9.803921569,49,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:34.063226,1740.5,56,16.8627451,15.24,9.803921569,49,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:34.717584,1740.5,56,16.8627451,15.24,9.803921569,49,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:35.372665,1712.5,55,19.21568627,24.12,13.33333333,64,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:36.204930,1712.5,55,19.21568627,24.12,13.33333333,64,4.6875,-1.5625,2.34375,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:36.858773,1747.25,56,21.56862745,29.22,13.33333333,64,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:37.969619,1747.25,56,21.56862745,29.22,13.33333333,64,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:38.621345,1841.25,59,21.96078431,29.54,14.90196078,74,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:39.472532,1841.25,59,21.96078431,29.54,14.90196078,74,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:40.127047,1898.5,61,21.96078431,29.82,14.90196078,74,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:40.777389,1898.5,61,21.96078431,29.82,14.90196078,74,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:41.432471,1953.25,63,21.96078431,30.58,14.90196078,70,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:42.264642,1953.25,63,21.96078431,30.58,14.90196078,70,2.34375,7.03125,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:21:42.919721,1558.75,63,16.8627451,16.47,14.90196078,70,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:44.033595,1558.75,63,16.8627451,16.47,14.90196078,70,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:44.686657,1471.75,61,15.29411765,11.23,5.490196078,36,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:45.521412,1471.75,61,15.29411765,11.23,5.490196078,36,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:46.175527,1389.25,57,18.03921569,18.94,5.490196078,36,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:46.826212,1389.25,57,18.03921569,18.94,5.490196078,36,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:47.478955,1323,55,18.82352941,19.96,9.803921569,65,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:48.317336,1323,55,18.82352941,19.96,9.803921569,65,0,0,3.125,3.125,Normal,0.3224,12.4,Local
2025-09-04T14:21:48.969531,1306.75,54,18.82352941,19.69,9.803921569,65,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:50.077029,1306.75,54,18.82352941,19.69,9.803921569,65,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:50.732104,1336.5,56,19.21568627,21.2,9.803921569,59,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:51.575312,1336.5,56,19.21568627,21.2,9.803921569,59,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:52.229052,1380,57,19.60784314,22.3,9.803921569,59,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:52.884019,1380,57,19.60784314,22.3,9.803921569,59,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:53.536609,1415.75,59,14.11764706,7.5,3.529411765,27,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:54.406129,1415.75,59,14.11764706,7.5,3.529411765,27,3.90625,1.5625,2.34375,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:21:55.061324,1385,57,12.94117647,6.01,3.529411765,27,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:56.170660,1385,57,12.94117647,6.01,3.529411765,27,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:56.825766,1297.25,53,12.94117647,5.37,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:57.664973,1297.25,53,12.94117647,5.37,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:58.320034,1232.75,50,12.54901961,4.14,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:58.975121,1232.75,50,12.54901961,4.14,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:21:59.630232,841,43,12.15686275,4.11,1.960784314,26,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:00.466915,841,43,12.15686275,4.11,1.960784314,26,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:01.117820,1864.25,38,14.11764706,8,1.960784314,26,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:02.230485,1864.25,38,14.11764706,8,1.960784314,26,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:02.883941,1903.25,34,18.03921569,19.16,12.15686275,55,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:03.712744,1903.25,34,18.03921569,19.16,12.15686275,55,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:04.363686,2092.5,37,23.1372549,33.57,12.15686275,55,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:05.017814,2092.5,37,23.1372549,33.57,12.15686275,55,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:05.672915,2396,43,24.70588235,40.19,20.39215686,72,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:06.505782,2396,43,24.70588235,40.19,20.39215686,72,0,0,7.03125,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:07.160881,2125,46,18.82352941,22.72,20.39215686,72,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:08.274742,2125,46,18.82352941,22.72,20.39215686,72,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:08.929841,2180.5,51,26.66666667,41.57,18.43137255,81,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:09.773581,2180.5,51,26.66666667,41.57,18.43137255,81,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:10.424695,2352,54,15.29411765,11.24,18.43137255,81,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:11.079902,2352,54,15.29411765,11.24,18.43137255,81,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:11.731581,1643.5,53,22.35294118,31.79,10.58823529,43,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:12.566079,1643.5,53,22.35294118,31.79,10.58823529,43,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:13.221142,1604,52,13.7254902,6.79,10.58823529,43,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:14.326961,1604,52,13.7254902,6.79,10.58823529,43,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:14.982056,1113.25,44,12.54901961,4.67,2.352941176,23,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:15.818559,1113.25,44,12.54901961,4.67,2.352941176,23,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:16.473671,1228.5,37,13.33333333,6.51,2.352941176,23,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:17.128801,1228.5,37,13.33333333,6.51,2.352941176,23,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:17.783885,2040.25,36,22.35294118,31.92,15.68627451,71,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:18.618211,2040.25,36,22.35294118,31.92,15.68627451,71,0,0,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:19.272247,2453.25,44,24.70588235,38.22,15.68627451,71,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:20.391060,2453.25,44,24.70588235,38.22,15.68627451,71,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:21.046177,2039,47,20,25.53,12.94117647,55,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:21.882753,2039,47,20,25.53,12.94117647,55,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:22.536511,2196,50,14.50980392,8.91,12.94117647,55,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:23.191625,2196,50,14.50980392,8.91,12.94117647,55,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:23.846718,2050.75,48,14.11764706,8.55,4.31372549,22,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:24.673988,2050.75,48,14.11764706,8.55,4.31372549,22,-3.125,5.46875,4.6875,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:25.329087,1946.75,45,14.11764706,8.07,4.31372549,22,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:26.451783,1946.75,45,14.11764706,8.07,4.31372549,22,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:27.106887,1191.75,38,12.54901961,5.15,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:27.941978,1191.75,38,12.54901961,5.15,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:28.594950,1427.25,35,14.11764706,8.03,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:29.247066,1427.25,35,14.11764706,8.03,2.745098039,23,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:29.901388,2014.75,36,25.09803922,39.54,20.78431373,87,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:30.742709,2014.75,36,25.09803922,39.54,20.78431373,87,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:31.397817,2625.5,47,17.64705882,12.74,20.78431373,87,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:32.557028,2625.5,47,17.64705882,12.74,20.78431373,87,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:33.208133,2144.25,50,16.07843137,12.37,5.490196078,24,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:34.059639,2144.25,50,16.07843137,12.37,5.490196078,24,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:34.714682,2130.5,50,14.50980392,9.02,5.490196078,24,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:35.368635,2130.5,50,14.50980392,9.02,5.490196078,24,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:36.023960,2054,47,14.11764706,8.38,4.31372549,22,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:36.871886,2054,47,14.11764706,8.38,4.31372549,22,0,0,3.125,2.34375,Normal,0.3224,12.4,Local
2025-09-04T14:22:37.524277,1766.25,41,13.7254902,7.46,4.31372549,22,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:38.684257,1766.25,41,13.7254902,7.46,4.31372549,22,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:39.339362,1681.25,39,18.03921569,18.82,12.15686275,62,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:40.220272,1681.25,39,18.03921569,18.82,12.15686275,62,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:40.871877,1889.25,45,23.1372549,32.27,12.15686275,62,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:41.523815,1889.25,45,23.1372549,32.27,12.15686275,62,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:42.178920,2209.5,49,14.90196078,10.86,4.31372549,32,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:43.019108,2209.5,49,14.90196078,10.86,4.31372549,32,0,0,3.90625,0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:43.670871,1574,51,20.39215686,20.16,4.31372549,32,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:44.785229,1574,51,20.39215686,20.16,4.31372549,32,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:45.440322,1603.75,52,13.33333333,6.88,3.529411765,22,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:46.265968,1603.75,52,13.33333333,6.88,3.529411765,22,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:46.921049,1566.25,50,13.33333333,6.5,3.529411765,22,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:47.576010,1566.25,50,13.33333333,6.5,3.529411765,22,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:48.231144,1532,49,13.33333333,6.59,3.137254902,23,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:49.067188,1532,49,13.33333333,6.59,3.137254902,23,-3.90625,-0.78125,3.90625,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:49.718219,1478.5,47,13.33333333,6.2,3.137254902,23,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:50.832744,1478.5,47,13.33333333,6.2,3.137254902,23,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:51.484975,973.25,37,12.54901961,4.28,3.137254902,28,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:52.325702,973.25,37,12.54901961,4.28,3.137254902,28,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:52.980795,1999,34,14.11764706,8.09,3.137254902,28,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:53.634904,1999,34,14.11764706,8.09,3.137254902,28,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:54.290032,1911,34,18.03921569,18.46,12.15686275,56,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:55.118517,1911,34,18.03921569,18.46,12.15686275,56,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:22:55.773353,2164.5,39,21.96078431,32.35,12.15686275,56,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:56.895666,2164.5,39,21.96078431,32.35,12.15686275,56,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:57.549007,2063.5,46,16.47058824,13.54,8.235294118,40,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:58.386590,2063.5,46,16.47058824,13.54,8.235294118,40,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:59.041704,2054.25,48,19.60784314,24.87,8.235294118,40,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:22:59.692779,2054.25,48,19.60784314,24.87,8.235294118,40,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:23:00.345953,2198,50,14.90196078,10.1,3.921568627,25,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:23:01.179532,2198,50,14.90196078,10.1,3.921568627,25,1.5625,10.9375,4.6875,1.5625,Normal,0.3224,12.4,Local
2025-09-04T14:23:01.831467,1537.75,49,13.33333333,6.51,3.921568627,25,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:02.943175,1537.75,49,13.33333333,6.51,3.921568627,25,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:03.598306,1094.75,43,12.54901961,4.93,2.352941176,22,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:04.442182,1094.75,43,12.54901961,4.93,2.352941176,22,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:05.097310,1270.25,38,13.33333333,6.43,2.352941176,22,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:05.751658,1270.25,38,13.33333333,6.43,2.352941176,22,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:06.406760,2010,36,20.39215686,33.12,20.78431373,83,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:07.247261,2010,36,20.39215686,33.12,20.78431373,83,0,0,3.90625,-0.78125,Normal,0.3224,12.4,Local
2025-09-04T14:23:07.902351,2411,43,25.88235294,43.22,20.78431373,83,-3.90625,4.6875,4.6875,1.5625,Normal,0.3224,12.4,Local
