timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed,Fuel Efficiency (L/100KM)
2025-09-04T15:12:30.729603,4340,102,31.76470588,65.09,12.94117647,23,0,0,6.25,6.25,Aggressive,,
2025-09-04T15:12:31.384463,4340,102,31.76470588,65.09,12.94117647,23,0,0,6.25,6.25,Aggressive,,
2025-09-04T15:12:32.039170,3212,103,16.47058824,15.07,7.450980392,23,0,0,6.25,6.25,Aggressive,,
2025-09-04T15:12:32.867190,3212,103,16.47058824,15.07,7.450980392,23,0,0,6.25,6.25,Aggressive,,
2025-09-04T15:12:33.521015,3171.25,101,16.07843137,13.65,7.450980392,23,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:34.623942,3171.25,101,16.07843137,13.65,7.450980392,23,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:35.274589,3021.75,97,16.07843137,12.93,6.274509804,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:36.114214,3021.75,97,16.07843137,12.93,6.274509804,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:36.769388,2898.25,93,15.68627451,12.56,6.274509804,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:37.424479,2898.25,93,15.68627451,12.56,6.274509804,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:38.076689,2838.5,92,15.68627451,12.17,5.882352941,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:38.914512,2838.5,92,15.68627451,12.17,5.882352941,22,0,0,3.90625,3.90625,Aggressive,,
2025-09-04T15:12:39.567876,2811.5,90,15.29411765,11.98,5.882352941,22,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:40.684001,2811.5,90,15.29411765,11.98,5.882352941,22,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:41.339111,2703.25,87,25.88235294,47.39,23.1372549,55,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:42.170587,2703.25,87,25.88235294,47.39,23.1372549,55,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:42.825676,2758.75,89,15.29411765,11.85,23.1372549,55,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:43.480371,2758.75,89,15.29411765,11.85,23.1372549,55,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:44.135490,2700.25,87,15.29411765,11.47,5.882352941,22,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:44.980064,2700.25,87,15.29411765,11.47,5.882352941,22,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:45.635160,2644,85,26.2745098,59.79,5.882352941,22,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:46.732819,2644,85,26.2745098,59.79,5.882352941,22,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:47.383347,2854.5,93,22.35294118,25.27,8.62745098,27,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:48.226623,2854.5,93,22.35294118,25.27,8.62745098,27,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:48.881711,2859,91,15.68627451,12.13,8.62745098,27,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:49.533052,2859,91,15.68627451,12.13,8.62745098,27,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:50.184155,2392,88,36.8627451,54.47,7.450980392,20,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:51.023801,2392,88,36.8627451,54.47,7.450980392,20,7.03125,20.3125,2.34375,1.5625,Aggressive,,
2025-09-04T15:12:51.676851,3713.5,85,36.47058824,88.65,7.450980392,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:52.785795,3713.5,85,36.47058824,88.65,7.450980392,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:53.440911,3944,92,16.8627451,16.53,7.843137255,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:54.278365,3944,92,16.8627451,16.53,7.843137255,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:54.932695,3723.75,86,16.8627451,15.7,7.843137255,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:55.583918,3723.75,86,16.8627451,15.7,7.843137255,20,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:56.239043,3485,80,16.8627451,15.7,7.450980392,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:57.412016,3485,80,16.8627451,15.7,7.450980392,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:12:58.067138,3186,73,16.47058824,14.31,7.450980392,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:12:59.796952,3861.75,68,17.25490196,16.94,8.235294118,21,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:00.625405,3861.75,68,17.25490196,16.94,8.235294118,21,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:01.280467,3541,63,16.47058824,15.03,8.235294118,21,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:01.988992,3541,63,16.47058824,15.03,8.235294118,21,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:02.641290,3288.5,58,16.47058824,14.18,7.058823529,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:03.517054,3288.5,58,16.47058824,14.18,7.058823529,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:04.171092,2921.25,52,15.68627451,12.3,7.058823529,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:04.823818,2921.25,52,15.68627451,12.3,7.058823529,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:05.478718,2670.5,47,15.29411765,12.62,8.235294118,29,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:06.395607,2670.5,47,15.29411765,12.62,8.235294118,29,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:07.046512,2684.5,48,31.76470588,51.71,8.235294118,29,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:07.698202,2684.5,48,31.76470588,51.71,8.235294118,29,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:08.353326,2841.5,50,15.68627451,12.05,5.882352941,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:09.246273,2841.5,50,15.68627451,12.05,5.882352941,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:09.896671,2601,46,15.29411765,10.95,5.882352941,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:11.025748,2601,46,15.29411765,10.95,5.882352941,23,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:11.680848,2150.5,38,13.7254902,7.38,3.137254902,24,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:12.550413,2150.5,38,13.7254902,7.38,3.137254902,24,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:13.201539,907.5,18,12.15686275,4.06,3.137254902,24,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:13.853676,907.5,18,12.15686275,4.06,3.137254902,24,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:14.508779,684,5,12.54901961,4.1,1.960784314,27,0,0,2.34375,0.78125,Aggressive,,
2025-09-04T15:13:15.372707,684,5,12.54901961,4.1,1.960784314,27,0,0,2.34375,0.78125,Passive,,
2025-09-04T15:13:16.027047,821.75,0,12.15686275,3.51,1.960784314,27,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:17.148543,821.75,0,12.15686275,3.51,1.960784314,27,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:17.801723,753.5,0,12.15686275,3.37,1.568627451,26,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:18.675416,753.5,0,12.15686275,3.37,1.568627451,26,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:19.326630,771.75,0,12.15686275,3.33,1.568627451,26,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:19.981033,771.75,0,12.15686275,3.33,1.568627451,26,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:20.634967,724.5,0,12.15686275,3.53,1.960784314,27,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:21.560348,724.5,0,12.15686275,3.53,1.960784314,27,6.25,1.5625,10.9375,2.34375,Passive,,
2025-09-04T15:13:22.214071,761.75,0,12.15686275,3.48,1.960784314,27,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:24.069142,761.75,0,12.15686275,3.48,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:24.724236,754.25,0,12.15686275,3.51,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:25.376760,754.25,0,12.15686275,3.51,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:26.031869,747.75,0,12.15686275,3.47,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:26.864067,747.75,0,12.15686275,3.47,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:27.518316,746,0,12.15686275,3.41,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:28.173431,746,0,12.15686275,3.41,1.568627451,26,0.78125,-1.5625,15.625,3.90625,Passive,,
2025-09-04T15:13:28.827177,747.75,0,12.15686275,3.41,1.568627451,27,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:30.210696,748.25,0,12.15686275,3.47,1.568627451,27,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:30.864448,748.25,0,12.15686275,3.47,1.568627451,27,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:31.519548,752.75,0,12.15686275,3.46,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:32.347323,752.75,0,12.15686275,3.46,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:33.000931,749,0,12.15686275,3.48,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:33.653993,749,0,12.15686275,3.48,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:34.309070,752.75,0,12.15686275,3.47,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:35.153420,752.75,0,12.15686275,3.47,1.568627451,26,0.78125,0.78125,17.96875,3.90625,Passive,,
2025-09-04T15:13:35.808502,744.25,0,12.15686275,3.49,1.568627451,26,-2.34375,-1.5625,17.96875,3.90625,Passive,,
2025-09-04T15:13:36.912945,744.25,0,12.15686275,3.49,1.568627451,26,-2.34375,-1.5625,17.96875,3.90625,Passive,,
2025-09-04T15:13:37.568024,780.5,0,12.54901961,4.17,1.960784314,29,-2.34375,-1.5625,17.96875,3.90625,Passive,,
2025-09-04T15:13:38.416106,780.5,0,12.54901961,4.17,1.960784314,29,-2.34375,-1.5625,17.96875,3.90625,Passive,,
2025-09-04T15:13:39.071255,801,0,12.54901961,4.69,1.960784314,29,-2.34375,-1.5625,17.96875,3.90625,Passive,,
2025-09-04T15:13:39.721745,801,0,12.54901961,4.69,1.960784314,29,-2.34375,-1.5625,17.96875,3.90625,Aggressive,,
2025-09-04T15:13:40.375848,1722.25,3,18.43137255,18.94,7.843137255,57,-2.34375,-1.5625,17.96875,3.90625,Aggressive,,
2025-09-04T15:13:41.218242,1722.25,3,18.43137255,18.94,7.843137255,57,-2.34375,-1.5625,17.96875,3.90625,Aggressive,,
2025-09-04T15:13:41.873345,1364,12,13.33333333,6.09,7.843137255,57,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:42.989782,1364,12,13.33333333,6.09,7.843137255,57,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:43.644872,2456.5,23,43.92156863,75.08,45.09803922,95,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:44.476526,2456.5,23,43.92156863,75.08,45.09803922,95,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:45.127298,3402.5,39,25.88235294,52.01,45.09803922,95,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:45.782430,3402.5,39,25.88235294,52.01,45.09803922,95,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:46.437543,3381.5,44,16.47058824,14.11,7.058823529,22,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:47.272730,3381.5,44,16.47058824,14.11,7.058823529,22,0,0,10.9375,2.34375,Aggressive,,
2025-09-04T15:13:47.924734,3023,40,15.68627451,12.5,7.058823529,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:49.019418,3023,40,15.68627451,12.5,7.058823529,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:49.674514,2668,35,15.29411765,11,5.490196078,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:50.498771,2668,35,15.29411765,11,5.490196078,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:51.150495,2713.5,36,22.35294118,24.09,5.490196078,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:51.805586,2713.5,36,22.35294118,24.09,5.490196078,22,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:52.460688,2891.75,38,18.82352941,27.63,21.17647059,59,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:53.296524,2891.75,38,18.82352941,27.63,21.17647059,59,0,0,5.46875,2.34375,Aggressive,,
2025-09-04T15:13:53.950731,3018.75,40,16.07843137,12.67,21.17647059,59,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:55.053420,3018.75,40,16.07843137,12.67,21.17647059,59,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:55.708586,3740,51,19.21568627,23.36,9.803921569,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:56.556538,3740,51,19.21568627,23.36,9.803921569,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:57.211628,3712.5,49,16.8627451,15.22,9.803921569,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:57.866725,3712.5,49,16.8627451,15.22,9.803921569,23,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:58.521844,3569.75,47,38.03921569,98.31,52.94117647,91,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:13:59.365848,3569.75,47,38.03921569,98.31,52.94117647,91,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:00.017056,3249.75,58,16.47058824,14.17,7.058823529,22,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:02.230816,3109.5,55,16.07843137,13.24,7.058823529,22,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:02.911138,3109.5,55,16.07843137,13.24,7.058823529,22,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:03.566240,2928.5,53,27.84313725,70.32,35.68627451,94,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:04.483278,2928.5,53,27.84313725,70.32,35.68627451,94,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:05.136940,3703.75,67,16.8627451,17.7,35.68627451,94,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:05.791697,3703.75,67,16.8627451,17.7,35.68627451,94,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:06.446552,2936.75,68,20.39215686,25.73,8.62745098,33,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:07.828260,2894.25,67,15.68627451,12.21,8.62745098,33,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:08.479351,2894.25,67,15.68627451,12.21,8.62745098,33,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:09.131245,2737.25,64,21.17647059,35.51,27.45098039,80,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:09.971609,2737.25,64,21.17647059,35.51,27.45098039,80,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:10.627254,2953.75,70,37.25490196,67.75,27.45098039,80,0,0,2.34375,3.125,Aggressive,,
2025-09-04T15:14:11.282280,2953.75,70,37.25490196,67.75,27.45098039,80,0,0,2.34375,3.125,Normal,,
2025-09-04T15:14:11.935392,2059.75,71,16.07843137,13.52,7.450980392,32,0,0,2.34375,3.125,Normal,,
2025-09-04T15:14:12.778889,2059.75,71,16.07843137,13.52,7.450980392,32,0,0,2.34375,3.125,Normal,,
2025-09-04T15:14:13.433921,2204.5,71,15.29411765,10.5,7.450980392,32,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:14.540397,2204.5,71,15.29411765,10.5,7.450980392,32,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:15.193855,1702.5,71,16.47058824,13.78,6.666666667,33,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:16.026621,1702.5,71,16.47058824,13.78,6.666666667,33,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:16.681352,1677.25,70,13.7254902,7.19,6.666666667,33,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:17.333636,1677.25,70,13.7254902,7.19,6.666666667,33,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:17.988643,1676.25,68,17.25490196,16.07,9.803921569,54,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:18.821993,1676.25,68,17.25490196,16.07,9.803921569,54,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:19.474641,1661.5,69,20.78431373,26.49,9.803921569,54,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:20.579142,1661.5,69,20.78431373,26.49,9.803921569,54,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:21.231055,1789.5,71,13.7254902,7.83,5.882352941,26,0.78125,3.90625,2.34375,2.34375,Normal,,
2025-09-04T15:14:22.062157,1789.5,71,13.7254902,7.83,5.882352941,26,0.78125,3.90625,2.34375,2.34375,Normal,,
2025-09-04T15:14:22.717278,2196.75,72,48.23529412,44.59,5.882352941,26,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:23.372387,2196.75,72,48.23529412,44.59,5.882352941,26,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:24.025146,2240,72,14.50980392,11.8,6.666666667,29,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:24.858698,2240,72,14.50980392,11.8,6.666666667,29,0.78125,3.90625,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:25.513798,2229.25,72,21.96078431,32.09,6.666666667,29,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:26.622901,2229.25,72,21.96078431,32.09,6.666666667,29,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:27.277345,2256.25,72,15.68627451,13.55,10.19607843,41,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:28.106620,2256.25,72,15.68627451,13.55,10.19607843,41,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:28.761711,2299.5,74,33.33333333,36.64,10.19607843,41,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:29.413680,2299.5,74,33.33333333,36.64,10.19607843,41,0.78125,6.25,2.34375,3.125,Aggressive,,
2025-09-04T15:14:30.068111,2320.5,75,14.50980392,9.64,4.705882353,22,0.78125,6.25,2.34375,3.125,Normal,,
2025-09-04T15:14:30.911822,2320.5,75,14.50980392,9.64,4.705882353,22,0.78125,6.25,2.34375,3.125,Normal,,
2025-09-04T15:14:31.566757,2231,72,16.07843137,15.65,4.705882353,22,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:32.675733,2231,72,16.07843137,15.65,4.705882353,22,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:33.330832,2289.75,74,15.68627451,11.9,5.098039216,23,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:34.178038,2289.75,74,15.68627451,11.9,5.098039216,23,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:34.833103,2227.25,71,15.68627451,11.89,5.098039216,23,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:35.485664,2227.25,71,15.68627451,11.89,5.098039216,23,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:36.136747,2186.75,71,22.35294118,35.56,17.64705882,77,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:36.974977,2186.75,71,22.35294118,35.56,17.64705882,77,-6.25,-0.78125,2.34375,2.34375,Normal,,
2025-09-04T15:14:37.630023,2247,73,15.29411765,11.22,17.64705882,77,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:38.740589,2247,73,15.29411765,11.22,17.64705882,77,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:39.394517,2186,71,39.60784314,54,27.05882353,100,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:40.222063,2186,71,39.60784314,54,27.05882353,100,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:40.874710,2331,76,53.7254902,58.22,27.05882353,100,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:41.529121,2331,76,53.7254902,58.22,27.05882353,100,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:42.185004,2349.75,76,14.50980392,10.08,5.098039216,22,0,0,2.34375,2.34375,Aggressive,,
2025-09-04T15:14:43.031526,2349.75,76,14.50980392,10.08,5.098039216,22,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:43.686627,2247,72,14.90196078,10.28,5.098039216,22,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:44.799990,2247,72,14.90196078,10.28,5.098039216,22,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:45.450606,2091.75,67,14.50980392,9.47,4.705882353,23,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:46.282519,2091.75,67,14.50980392,9.47,4.705882353,23,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:46.933823,2015.5,65,30.19607843,47.17,4.705882353,23,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:47.585860,2015.5,65,30.19607843,47.17,4.705882353,23,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:48.239176,2173.75,70,27.84313725,39.94,14.11764706,52,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:49.084407,2173.75,70,27.84313725,39.94,14.11764706,52,0,0,2.34375,2.34375,Normal,,
2025-09-04T15:14:49.739523,2190,71,14.50980392,9.26,14.11764706,52,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:50.840365,2190,71,14.50980392,9.26,14.11764706,52,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:51.494642,2100.25,68,14.11764706,8.97,4.31372549,22,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:52.338129,2100.25,68,14.11764706,8.97,4.31372549,22,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:52.992912,2078.75,67,29.41176471,44.88,4.31372549,22,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:53.647957,2078.75,67,29.41176471,44.88,4.31372549,22,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:54.298425,2213,71,14.50980392,9.24,4.31372549,21,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:55.135554,2213,71,14.50980392,9.24,4.31372549,21,0,0,3.125,1.5625,Normal,,
2025-09-04T15:14:55.785790,2180.75,70,14.50980392,9.26,4.31372549,21,0,0,3.125,0.78125,Normal,,
2025-09-04T15:14:56.900442,2180.75,70,14.50980392,9.26,4.31372549,21,0,0,3.125,0.78125,Normal,,
2025-09-04T15:14:57.555560,2210.75,72,43.1372549,56.75,28.23529412,100,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:14:58.501445,2210.75,72,43.1372549,56.75,28.23529412,100,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:14:59.156508,2509.75,81,32.54901961,35.61,28.23529412,100,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:14:59.811383,2509.75,81,32.54901961,35.61,28.23529412,100,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:15:00.466069,2533.5,82,14.90196078,10.87,5.098039216,22,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:15:01.573755,2533.5,82,14.90196078,10.87,5.098039216,22,0,0,3.125,0.78125,Aggressive,,
2025-09-04T15:15:02.228961,2419,78,14.90196078,10.18,5.098039216,22,0,0,2.34375,1.5625,Aggressive,,
2025-09-04T15:15:03.335062,2419,78,14.90196078,10.18,5.098039216,22,0,0,2.34375,1.5625,Aggressive,,
2025-09-04T15:15:03.990159,2293.5,74,19.60784314,30.33,20.39215686,73,0,0,2.34375,1.5625,Aggressive,,
2025-09-04T15:15:05.036562,2293.5,74,19.60784314,30.33,20.39215686,73,0,0,2.34375,1.5625,Aggressive,,
2025-09-04T15:15:05.688415,2330.5,75,21.17647059,38.3,20.39215686,73,0,0,2.34375,1.5625,Aggressive,,
