timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed,Fuel Efficiency (L/100KM),RoadType
2025-09-04T14:46:07.735127,761.5,0,12.15686275,3.69,1.960784314,27,2.34375,0,12.5,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:08.385484,767,0,12.15686275,3.52,1.960784314,27,2.34375,0,12.5,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:09.036524,767,0,12.15686275,3.52,1.960784314,27,2.34375,0,12.5,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:09.691655,756.75,0,12.15686275,3.62,1.568627451,27,2.34375,0,12.5,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:10.523787,756.75,0,12.15686275,3.62,1.568627451,27,2.34375,0,12.5,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:11.178902,740.75,0,12.15686275,3.57,1.568627451,27,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:12.283991,740.75,0,12.15686275,3.57,1.568627451,27,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:12.939103,764.25,0,12.15686275,3.57,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:13.778564,764.25,0,12.15686275,3.57,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:14.432781,762.5,0,12.15686275,3.56,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:15.087848,762.5,0,12.15686275,3.56,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:15.742943,765.5,0,12.15686275,3.53,1.960784314,27,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:16.575598,765.5,0,12.15686275,3.53,1.960784314,27,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:17.228992,752.25,0,12.15686275,3.57,1.960784314,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:18.341689,752.25,0,12.15686275,3.57,1.960784314,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:18.994182,756.25,0,12.15686275,3.54,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:19.823311,756.25,0,12.15686275,3.54,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:20.478412,753,0,12.15686275,3.53,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:21.131585,753,0,12.15686275,3.53,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:21.785893,744.75,0,12.15686275,3.5,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:22.627279,744.75,0,12.15686275,3.5,1.568627451,27,0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:23.278778,756.25,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:24.395986,756.25,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:25.049779,748.5,0,12.15686275,3.49,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:25.874184,748.5,0,12.15686275,3.49,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:26.529278,760.5,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:27.180925,760.5,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:27.833699,756.25,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:28.675070,756.25,0,12.15686275,3.53,1.568627451,27,1.5625,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:29.330113,744,0,12.15686275,3.49,1.568627451,27,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:30.444003,744,0,12.15686275,3.49,1.568627451,27,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:31.099094,751.75,0,12.15686275,3.53,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:31.953278,751.75,0,12.15686275,3.53,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:32.608394,749.25,0,12.15686275,3.52,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:33.263487,749.25,0,12.15686275,3.52,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:33.915537,756,0,12.15686275,3.54,1.960784314,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:34.747491,756,0,12.15686275,3.54,1.960784314,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:35.400616,755.25,0,12.15686275,3.57,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:36.520481,755.25,0,12.15686275,3.57,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:37.175587,751.5,0,12.15686275,3.52,1.960784314,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:38.011759,751.5,0,12.15686275,3.52,1.960784314,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:38.666858,752,0,12.15686275,3.52,1.960784314,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:39.321104,752,0,12.15686275,3.52,1.960784314,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:39.972521,751.25,0,12.15686275,3.54,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:40.807722,751.25,0,12.15686275,3.54,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:41.463179,751,0,12.15686275,3.52,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:42.568501,751,0,12.15686275,3.52,1.960784314,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:43.220360,754,0,12.15686275,3.54,1.568627451,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:44.059030,754,0,12.15686275,3.54,1.568627451,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:44.714103,746.5,0,12.15686275,3.57,1.568627451,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:45.364608,746.5,0,12.15686275,3.57,1.568627451,27,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:46.019692,752,0,12.15686275,3.52,1.568627451,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:46.843398,752,0,12.15686275,3.52,1.568627451,26,-0.78125,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:47.494030,748,0,12.15686275,3.57,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:48.598405,748,0,12.15686275,3.57,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:49.248660,758,0,12.15686275,3.51,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:50.097771,758,0,12.15686275,3.51,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:50.750431,755,0,12.15686275,3.54,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:51.403315,755,0,12.15686275,3.54,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:52.058448,747.25,0,12.15686275,3.52,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:52.907935,747.25,0,12.15686275,3.52,1.568627451,26,0,0,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:53.560962,753.75,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:54.672691,753.75,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:55.327783,757.5,0,12.15686275,3.56,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:56.150550,757.5,0,12.15686275,3.56,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:56.803822,741,0,12.15686275,3.55,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:57.455899,741,0,12.15686275,3.55,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:58.106653,760,0,12.15686275,3.48,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:58.944040,760,0,12.15686275,3.48,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:46:59.597472,750.75,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:00.708879,750.75,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:01.363709,759.25,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:02.182485,759.25,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:02.836522,752,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:03.491589,752,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:04.143624,761.5,0,12.15686275,3.48,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:05.179546,761.5,0,12.15686275,3.48,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:05.834640,763.5,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:07.590893,755.25,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:08.417965,755.25,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:09.072559,756.5,0,12.15686275,3.54,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:09.725405,756.5,0,12.15686275,3.54,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:10.380485,763.5,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:11.227356,763.5,0,12.15686275,3.52,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:11.882462,759,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:12.537277,759,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:13.192379,760.5,0,12.15686275,3.47,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:14.581598,757,0,12.15686275,3.55,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:15.235022,757,0,12.15686275,3.55,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:15.887291,759.5,0,12.15686275,3.5,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:16.714904,759.5,0,12.15686275,3.5,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:17.368310,762,0,12.15686275,3.54,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:18.023415,762,0,12.15686275,3.54,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:18.678524,754,0,12.15686275,3.46,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:19.507616,754,0,12.15686275,3.46,1.568627451,26,-0.78125,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:20.162752,750,0,12.15686275,3.5,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:21.272518,750,0,12.15686275,3.5,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:21.925011,751.25,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:22.770969,751.25,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:23.422792,761.25,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:24.077870,761.25,0,12.15686275,3.51,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:24.732925,757.75,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:25.567724,757.75,0,12.15686275,3.46,1.568627451,26,0,0.78125,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:26.222836,759,0,12.15686275,3.51,1.568627451,26,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:27.341350,759,0,12.15686275,3.51,1.568627451,26,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:27.996237,753,0,12.15686275,3.5,2.745098039,47,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:28.860093,753,0,12.15686275,3.5,2.745098039,47,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:29.515136,1154.75,6,21.56862745,20.73,2.745098039,47,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:30.170189,1154.75,6,21.56862745,20.73,2.745098039,47,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:30.825314,2263.25,21,24.70588235,40.41,20.39215686,65,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:31.657256,2263.25,21,24.70588235,40.41,20.39215686,65,-3.125,3.90625,14.84375,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:47:32.311301,2016.75,27,22.35294118,33.97,20.39215686,65,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:33.409591,2016.75,27,22.35294118,33.97,20.39215686,65,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:34.062942,3058.25,41,16.07843137,14.5,7.450980392,38,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:34.899328,3058.25,41,16.07843137,14.5,7.450980392,38,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:35.554424,2690,48,31.76470588,56.43,7.450980392,38,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:36.208918,2690,48,31.76470588,56.43,7.450980392,38,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:36.860839,3150.75,57,16.47058824,14.7,7.058823529,32,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:37.710581,3150.75,57,16.47058824,14.7,7.058823529,32,-4.6875,2.34375,7.8125,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:47:38.365621,2499,59,27.84313725,47.66,7.058823529,32,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:39.480986,2499,59,27.84313725,47.66,7.058823529,32,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:40.136017,2774,65,15.29411765,14.34,7.058823529,28,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:40.963599,2774,65,15.29411765,14.34,7.058823529,28,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:41.617295,2002.75,65,27.05882353,39.16,7.058823529,28,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:42.271694,2002.75,65,27.05882353,39.16,7.058823529,28,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:42.926833,2112,68,26.2745098,37.05,16.47058824,68,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:43.748286,2112,68,26.2745098,37.05,16.47058824,68,-3.90625,0,3.90625,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:44.402316,1644.25,69,20.39215686,27.1,16.47058824,68,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:45.509306,1644.25,69,20.39215686,27.1,16.47058824,68,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:46.163063,1720.75,71,22.35294118,28.5,12.94117647,66,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:46.998849,1720.75,71,22.35294118,28.5,12.94117647,66,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:47.653955,1762.5,73,21.17647059,28.41,12.94117647,66,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:48.309063,1762.5,73,21.17647059,28.41,12.94117647,66,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:48.962154,1807,75,21.56862745,29.6,15.68627451,76,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:49.788219,1807,75,21.56862745,29.6,15.68627451,76,0,-6.25,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:50.443311,1873.75,78,21.17647059,28.46,15.68627451,76,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:51.556947,1873.75,78,21.17647059,28.46,15.68627451,76,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:52.207272,1954,81,17.64705882,18.3,9.019607843,41,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:53.044347,1954,81,17.64705882,18.3,9.019607843,41,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:53.698228,1977.5,81,17.64705882,19,9.019607843,41,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:54.350511,1977.5,81,17.64705882,19,9.019607843,41,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:55.004328,1992.25,83,18.82352941,23.06,11.76470588,50,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:55.831563,1992.25,83,18.82352941,23.06,11.76470588,50,1.5625,2.34375,2.34375,5.46875,Normal,0.3534,11.4,Main
2025-09-04T14:47:56.481888,2043.5,84,18.03921569,20.26,11.76470588,50,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:57.588523,2043.5,84,18.03921569,20.26,11.76470588,50,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:58.243616,2024.25,84,16.47058824,14.87,8.62745098,38,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:59.075479,2024.25,84,16.47058824,14.87,8.62745098,38,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:47:59.725713,2031.5,84,18.03921569,20.51,8.62745098,38,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:48:00.379976,2031.5,84,18.03921569,20.51,8.62745098,38,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:48:01.032007,2016.5,84,18.43137255,21.32,10.58823529,46,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:48:01.875947,2016.5,84,18.43137255,21.32,10.58823529,46,-6.25,-5.46875,2.34375,3.90625,Normal,0.3534,11.4,Main
2025-09-04T14:48:02.531013,2024.25,83,18.82352941,22.4,10.58823529,46,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:03.640603,2024.25,83,18.82352941,22.4,10.58823529,46,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:04.291805,2018.5,83,18.03921569,20.03,10.19607843,45,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:05.127704,2018.5,83,18.03921569,20.03,10.19607843,45,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:05.782200,1993,83,18.03921569,19.88,10.19607843,45,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:06.437279,1993,83,18.03921569,19.88,10.19607843,45,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:07.091999,1971,82,19.60784314,24.87,12.54901961,57,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:08.075616,1971,82,19.60784314,24.87,12.54901961,57,-0.78125,0.78125,2.34375,2.34375,Normal,0.3534,11.4,Main
2025-09-04T14:48:08.730705,1969,82,20.39215686,25.92,12.54901961,57,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:09.840424,1969,82,20.39215686,25.92,12.54901961,57,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:10.495519,1979,82,18.03921569,20.07,10.19607843,46,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:11.325756,1979,82,18.03921569,20.07,10.19607843,46,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:11.980897,1968.5,82,18.03921569,20.14,10.19607843,46,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:12.635995,1968.5,82,18.03921569,20.14,10.19607843,46,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:13.289543,1977,81,17.25490196,17.1,7.450980392,34,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:14.120795,1977,81,17.25490196,17.1,7.450980392,34,2.34375,3.125,2.34375,3.125,Normal,0.3534,11.4,Main
2025-09-04T14:48:14.774591,1963.75,81,16.8627451,17.73,7.450980392,34,4.6875,-0.78125,1.5625,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:48:15.896124,1963.75,81,16.8627451,17.73,7.450980392,34,4.6875,-0.78125,1.5625,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:48:16.551251,1950.25,81,16.07843137,13.33,6.666666667,32,4.6875,-0.78125,1.5625,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:48:17.387209,1950.25,81,16.07843137,13.33,6.666666667,32,4.6875,-0.78125,1.5625,1.5625,Normal,0.3534,11.4,Main
2025-09-04T14:48:18.042323,1952.5,81,16.47058824,14.06,6.666666667,32,4.6875,-0.78125,1.5625,1.5625,Normal,0.3534,11.4,Main
