timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed,Fuel Efficiency (L/100KM),RoadType
2025-09-04T14:42:07.743543,1664.5,69,19.21568627,21.95,11.76470588,61,3.90625,1.5625,1.5625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:42:08.396315,1664.5,69,19.21568627,21.95,11.76470588,61,3.90625,1.5625,1.5625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:42:09.051424,1688.75,70,17.25490196,17.43,8.62745098,46,3.90625,1.5625,1.5625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:42:09.884867,1688.75,70,17.25490196,17.43,8.62745098,46,3.90625,1.5625,1.5625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:42:10.539730,1699.75,70,17.64705882,17.47,8.62745098,46,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:11.633684,1699.75,70,17.64705882,17.47,8.62745098,46,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:12.283899,1710.75,71,18.82352941,23.59,12.15686275,61,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:13.124371,1710.75,71,18.82352941,23.59,12.15686275,61,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:13.779435,1740.25,72,20,25.31,12.15686275,61,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:14.432364,1740.25,72,20,25.31,12.15686275,61,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:15.087484,1770.25,73,20.78431373,27.37,13.33333333,68,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:15.924901,1770.25,73,20.78431373,27.37,13.33333333,68,-0.78125,-0.78125,1.5625,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:16.579976,1804,75,20.78431373,27.48,13.33333333,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:17.702755,1804,75,20.78431373,27.48,13.33333333,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:18.357869,1836.75,76,20.78431373,27.64,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:19.212422,1836.75,76,20.78431373,27.64,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:19.867486,1850.75,77,20.78431373,27.94,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:20.520612,1850.75,77,20.78431373,27.94,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:21.175733,1860.25,77,20.78431373,27.91,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:22.025507,1860.25,77,20.78431373,27.91,13.7254902,68,0.78125,1.5625,1.5625,3.90625,Passive,0.252,8.4,Main
2025-09-04T14:42:22.680598,1876.25,78,20.78431373,28.25,13.7254902,68,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:23.801010,1876.25,78,20.78431373,28.25,13.7254902,68,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:24.454490,1884,78,21.96078431,29.74,13.7254902,67,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:25.286222,1884,78,21.96078431,29.74,13.7254902,67,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:25.938497,1895.75,79,19.21568627,23.54,13.7254902,67,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:26.593565,1895.75,79,19.21568627,23.54,13.7254902,67,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:27.248608,1902,78,18.03921569,19.68,10.19607843,47,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:28.094493,1902,78,18.03921569,19.68,10.19607843,47,0.78125,1.5625,1.5625,5.46875,Passive,0.252,8.4,Main
2025-09-04T14:42:28.749598,1888.5,78,18.82352941,22.31,10.19607843,47,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:29.851394,1888.5,78,18.82352941,22.31,10.19607843,47,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:30.504881,1914.25,79,18.03921569,19.59,12.15686275,55,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:31.337549,1914.25,79,18.03921569,19.59,12.15686275,55,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:31.988739,1936.25,80,19.21568627,22.52,12.15686275,55,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:32.643825,1936.25,80,19.21568627,22.52,12.15686275,55,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:33.298723,1939,81,16.07843137,13.02,6.274509804,32,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:34.127368,1939,81,16.07843137,13.02,6.274509804,32,0,-2.34375,2.34375,4.6875,Passive,0.252,8.4,Main
2025-09-04T14:42:34.779664,1938.5,80,16.07843137,13.04,6.274509804,32,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:35.883259,1938.5,80,16.07843137,13.04,6.274509804,32,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:36.536823,1938.25,80,16.07843137,13.36,6.666666667,31,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:37.373010,1938.25,80,16.07843137,13.36,6.666666667,31,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:38.028096,1932.25,80,14.11764706,8.19,6.666666667,31,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:38.683205,1932.25,80,14.11764706,8.19,6.666666667,31,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:39.335582,1904.5,79,14.11764706,8.28,4.705882353,25,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:40.170173,1904.5,79,14.11764706,8.28,4.705882353,25,2.34375,-0.78125,2.34375,2.34375,Passive,0.252,8.4,Main
2025-09-04T14:42:40.820361,1891.75,78,16.07843137,13.26,4.705882353,25,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:41.926607,1891.75,78,16.07843137,13.26,4.705882353,25,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:42.581703,1886.75,78,16.8627451,14.41,6.274509804,31,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:43.424917,1886.75,78,16.8627451,14.41,6.274509804,31,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:44.077445,1874.5,77,17.64705882,17.71,6.274509804,31,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:44.730163,1874.5,77,17.64705882,17.71,6.274509804,31,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:45.385232,1869,78,17.64705882,17.91,8.235294118,40,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:46.209546,1869,78,17.64705882,17.91,8.235294118,40,2.34375,3.125,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:46.864675,1859.25,77,15.68627451,12.06,8.235294118,40,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:47.974701,1859.25,77,15.68627451,12.06,8.235294118,40,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:48.629310,1846.5,76,17.64705882,18.32,9.019607843,45,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:49.472499,1846.5,76,17.64705882,18.32,9.019607843,45,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:50.127271,1839.5,76,17.64705882,17.68,9.019607843,45,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:50.782378,1839.5,76,17.64705882,17.68,9.019607843,45,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:51.437485,1820.75,75,19.21568627,19.93,8.62745098,46,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:52.273652,1820.75,75,19.21568627,19.93,8.62745098,46,2.34375,0,2.34375,0,Passive,0.252,8.4,Main
2025-09-04T14:42:52.928658,1794,74,14.11764706,8.68,8.62745098,46,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:54.035931,1794,74,14.11764706,8.68,8.62745098,46,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:54.691013,1706.75,71,13.7254902,7.25,3.529411765,23,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:55.734626,1706.75,71,13.7254902,7.25,3.529411765,23,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:56.385119,1592.75,66,13.33333333,6.79,3.529411765,23,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:57.038104,1592.75,66,13.33333333,6.79,3.529411765,23,-1.5625,-3.125,3.125,0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:57.693217,1520.25,63,13.33333333,6.33,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:42:59.755670,1440.5,59,13.33333333,5.95,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:00.410350,1440.5,59,13.33333333,5.95,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:01.060943,1394,57,12.94117647,5.98,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:01.999233,1394,57,12.94117647,5.98,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:02.654020,1344.5,55,12.94117647,5.82,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:03.309155,1344.5,55,12.94117647,5.82,3.137254902,23,0,0,3.90625,-0.78125,Passive,0.252,8.4,Main
2025-09-04T14:43:03.960673,1013.25,53,12.15686275,4.21,2.352941176,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:05.331951,859.5,51,12.15686275,3.78,2.352941176,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:05.987091,859.5,51,12.15686275,3.78,2.352941176,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:06.639476,931.75,46,12.15686275,3.68,1.960784314,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:07.480750,931.75,46,12.15686275,3.68,1.960784314,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:08.134700,774.5,41,12.15686275,3.66,1.960784314,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:08.785190,774.5,41,12.15686275,3.66,1.960784314,26,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:09.440331,764.5,36,12.15686275,3.49,1.960784314,27,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:10.261824,764.5,36,12.15686275,3.49,1.960784314,27,0,0,7.03125,0,Passive,0.252,8.4,Main
2025-09-04T14:43:10.912354,780.75,29,12.15686275,3.74,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:12.011967,780.75,29,12.15686275,3.74,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:12.665945,783,19,12.15686275,3.47,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:13.489896,783,19,12.15686275,3.47,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:14.144954,782,9,12.15686275,3.57,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:14.800087,782,9,12.15686275,3.57,1.960784314,27,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:15.454249,754.25,0,12.15686275,3.59,1.960784314,26,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:16.301436,754.25,0,12.15686275,3.59,1.960784314,26,-0.78125,-3.125,14.0625,3.125,Passive,0.252,8.4,Main
2025-09-04T14:43:16.953696,759.75,0,12.15686275,3.56,1.960784314,26,-1.5625,-2.34375,17.1875,3.125,Passive,0.252,8.4,Main
