timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed (total),Fuel Efficiency (L/100KM),Road Style
2025-09-04T13:56:10.517591,2244.75,40,23.52941176,40.21,6.666666667,26,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:11.631396,2244.75,40,23.52941176,40.21,6.666666667,26,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:12.282510,2812.75,51,26.2745098,49.06,18.82352941,52,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:13.119290,2812.75,51,26.2745098,49.06,18.82352941,52,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:13.771893,2279.25,53,21.17647059,33.37,18.82352941,52,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:14.426987,2279.25,53,21.17647059,33.37,18.82352941,52,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:15.078163,2475,58,25.49019608,43.31,21.96078431,80,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:15.889558,2475,58,25.49019608,43.31,21.96078431,80,0,4.6875,3.125,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:16.544640,2516.75,62,15.68627451,11.41,21.96078431,80,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:17.646615,2516.75,62,15.68627451,11.41,21.96078431,80,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:18.296852,1959.75,63,23.1372549,32.82,16.47058824,78,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:19.120926,1959.75,63,23.1372549,32.82,16.47058824,78,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:19.776041,2038.25,66,15.29411765,11.46,16.47058824,78,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:20.430891,2038.25,66,15.29411765,11.46,16.47058824,78,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:21.085988,1575.75,65,20.39215686,27.24,13.33333333,73,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:22.257730,1575.75,65,20.39215686,27.24,13.33333333,73,0,0,2.34375,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:22.908816,1618,67,13.7254902,7.25,13.33333333,73,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:24.001844,1618,67,13.7254902,7.25,13.33333333,73,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:24.656922,1550.5,64,13.33333333,6.83,3.529411765,24,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:25.496595,1550.5,64,13.33333333,6.83,3.529411765,24,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:26.146797,1484.5,61,13.33333333,6.63,3.529411765,24,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:26.801880,1484.5,61,13.33333333,6.63,3.529411765,24,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:27.455365,1430,59,13.33333333,6.32,3.137254902,23,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:28.290361,1430,59,13.33333333,6.32,3.137254902,23,0,0,1.5625,2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:56:28.940661,1356,56,12.94117647,5.85,3.137254902,23,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:30.041387,1356,56,12.94117647,5.85,3.137254902,23,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:30.696484,1285.5,53,12.94117647,5.61,2.745098039,24,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:31.532353,1285.5,53,12.94117647,5.61,2.745098039,24,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:32.187449,1151.75,47,12.54901961,4.5,2.745098039,24,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:32.842261,1151.75,47,12.54901961,4.5,2.745098039,24,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:33.497359,756.75,41,12.54901961,4.59,2.352941176,27,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:34.324838,756.75,41,12.54901961,4.59,2.352941176,27,0,0,3.90625,0,Passive,0.3432,13.2,Local
2025-09-04T13:56:34.979928,857,36,12.54901961,4.4,2.352941176,27,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:36.077086,857,36,12.54901961,4.4,2.352941176,27,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:36.730127,1881.75,33,15.68627451,11.8,5.882352941,31,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:37.568192,1881.75,33,15.68627451,11.8,5.882352941,31,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:38.222081,1951,35,18.82352941,21.8,5.882352941,31,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:38.877162,1951,35,18.82352941,21.8,5.882352941,31,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:39.529986,2077.75,37,20.78431373,27.89,14.11764706,59,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:40.351965,2077.75,37,20.78431373,27.89,14.11764706,59,-2.34375,0.78125,7.03125,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:41.007052,2308.25,41,15.29411765,11.18,14.11764706,59,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:42.124877,2308.25,41,15.29411765,11.18,14.11764706,59,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:42.779979,1797,42,20,23.5,7.450980392,40,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:43.632222,1797,42,20,23.5,7.450980392,40,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:44.287338,1847,43,14.11764706,7.95,7.450980392,40,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:44.939095,1847,43,14.11764706,7.95,7.450980392,40,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:45.594073,1723.25,40,13.7254902,7.42,3.921568627,23,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:46.428548,1723.25,40,13.7254902,7.42,3.921568627,23,0,0,3.90625,0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:47.080311,1566.5,36,13.7254902,6.85,3.921568627,23,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:48.189306,1566.5,36,13.7254902,6.85,3.921568627,23,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:48.841861,1864.25,33,14.11764706,8.29,3.921568627,22,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:49.676125,1864.25,33,14.11764706,8.29,3.921568627,22,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:50.329598,1608.5,28,14.11764706,7.69,3.921568627,22,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:50.981501,1608.5,28,14.11764706,7.69,3.921568627,22,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:51.636595,1524.75,27,17.64705882,18.78,10.19607843,58,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:52.494683,1524.75,27,17.64705882,18.78,10.19607843,58,0,0,3.90625,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:56:53.149783,1761.5,31,19.60784314,23.89,10.19607843,58,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:54.245105,1761.5,31,19.60784314,23.89,10.19607843,58,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:54.900320,2001.25,35,14.50980392,8.84,4.31372549,29,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:55.728360,2001.25,35,14.50980392,8.84,4.31372549,29,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:56.379990,1188.5,34,12.54901961,4.5,4.31372549,29,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:57.034387,1188.5,34,12.54901961,4.5,4.31372549,29,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:57.689495,888.5,32,12.15686275,3.95,1.960784314,26,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:58.512135,888.5,32,12.15686275,3.95,1.960784314,26,1.5625,4.6875,2.34375,1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:56:59.166852,821.75,28,12.15686275,3.59,1.960784314,26,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:00.261287,821.75,28,12.15686275,3.59,1.960784314,26,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:00.916377,819.75,21,12.15686275,3.87,1.960784314,27,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:01.752743,819.75,21,12.15686275,3.87,1.960784314,27,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:02.405620,687,16,12.54901961,4.71,1.960784314,27,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:03.057230,687,16,12.54901961,4.71,1.960784314,27,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:03.710684,804.25,14,12.54901961,4.57,2.352941176,29,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:04.539736,804.25,14,12.54901961,4.57,2.352941176,29,-0.78125,-6.25,7.03125,-1.5625,Passive,0.3432,13.2,Local
2025-09-04T13:57:05.191502,680,9,12.54901961,4.92,2.352941176,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:06.292194,680,9,12.54901961,4.92,2.352941176,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:06.946809,595.25,8,12.54901961,4.47,1.960784314,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:07.791445,595.25,8,12.54901961,4.47,1.960784314,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:08.449282,860.75,2,12.54901961,4.23,1.960784314,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:09.104170,860.75,2,12.54901961,4.23,1.960784314,29,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:09.754422,1224.75,0,16.07843137,13.01,9.803921569,67,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:10.605050,1224.75,0,16.07843137,13.01,9.803921569,67,-4.6875,-0.78125,9.375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:11.257121,1412.75,12,19.60784314,22.61,9.803921569,67,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:12.361695,1412.75,12,19.60784314,22.61,9.803921569,67,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:13.016829,1563.5,19,12.94117647,5.52,2.352941176,24,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:13.855609,1563.5,19,12.94117647,5.52,2.352941176,24,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:14.505735,878.25,15,12.54901961,4.38,2.352941176,24,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:15.160846,878.25,15,12.54901961,4.38,2.352941176,24,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:15.815022,824.5,9,12.54901961,4.27,1.960784314,26,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:16.644332,824.5,9,12.54901961,4.27,1.960784314,26,0.78125,10.9375,6.25,-0.78125,Passive,0.3432,13.2,Local
2025-09-04T13:57:17.299444,834.75,0,12.15686275,3.5,1.960784314,26,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:18.402393,834.75,0,12.15686275,3.5,1.960784314,26,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:19.055755,732.25,0,12.15686275,3.77,1.960784314,28,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:19.895373,732.25,0,12.15686275,3.77,1.960784314,28,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:20.548536,787.5,0,12.15686275,3.69,1.960784314,28,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:21.203657,787.5,0,12.15686275,3.69,1.960784314,28,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:21.855281,769,0,12.15686275,3.63,1.960784314,27,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:22.898551,769,0,12.15686275,3.63,1.960784314,27,-2.34375,-1.5625,8.59375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:23.550105,779.75,0,12.15686275,3.69,1.960784314,27,2.34375,1.5625,10.9375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:24.729889,779.75,0,12.15686275,3.69,1.960784314,27,2.34375,1.5625,10.9375,-2.34375,Passive,0.3432,13.2,Local
2025-09-04T13:57:25.384983,772.75,0,12.15686275,3.7,1.960784314,26,2.34375,1.5625,10.9375,-2.34375,Passive,0.3432,13.2,Local
