timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel consumed,Fuel Efficiency (L/100KM),Road Type
2025-09-04T14:58:38.890072,1780.5,58,25.88235294,36.09,7.058823529,37,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:40.003971,1780.5,58,25.88235294,36.09,7.058823529,37,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:40.659114,2008.75,65,23.1372549,31.43,16.07843137,75,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:41.511749,2008.75,65,23.1372549,31.43,16.07843137,75,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:42.166852,2123.75,68,22.74509804,33.34,16.07843137,75,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:42.817135,2123.75,68,22.74509804,33.34,16.07843137,75,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:43.468885,2206,70,14.11764706,8.99,6.666666667,38,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:44.295298,2206,70,14.11764706,8.99,6.666666667,38,-3.125,0,3.90625,3.125,Normal,0.3332,9.8,Main
2025-09-04T14:58:44.950414,1665.5,69,13.7254902,7.8,6.666666667,38,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:46.056208,1665.5,69,13.7254902,7.8,6.666666667,38,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:46.711295,1591.75,66,13.7254902,7.05,3.529411765,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:47.546778,1591.75,66,13.7254902,7.05,3.529411765,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:48.197393,1522.25,63,13.33333333,6.51,3.529411765,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:48.847710,1522.25,63,13.33333333,6.51,3.529411765,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:49.498059,1437.5,59,13.33333333,6.25,3.137254902,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:50.329118,1437.5,59,13.33333333,6.25,3.137254902,23,0,0,2.34375,2.34375,Normal,0.3332,9.8,Main
2025-09-04T14:58:50.984216,1332,55,12.94117647,5.76,3.137254902,23,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:52.084615,1332,55,12.94117647,5.76,3.137254902,23,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:52.743462,856.5,49,12.15686275,4.11,1.960784314,27,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:53.569808,856.5,49,12.15686275,4.11,1.960784314,27,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:54.223997,806.25,42,12.15686275,4.08,1.960784314,27,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:54.884095,806.25,42,12.15686275,4.08,1.960784314,27,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:55.542387,828,32,12.15686275,4.22,1.960784314,26,0,0,4.6875,0,Normal,0.3332,9.8,Main
2025-09-04T14:58:56.371561,828,32,12.15686275,4.22,1.960784314,26,0,0,4.6875,0,Normal,0.3332,9.8,Local
2025-09-04T14:58:57.031648,759,24,15.29411765,7.68,1.960784314,26,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:58:58.139774,759,24,15.29411765,7.68,1.960784314,26,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:58:58.799913,1799.25,23,19.21568627,22.02,15.68627451,67,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:58:59.633579,1799.25,23,19.21568627,22.02,15.68627451,67,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:59:00.284893,2280.75,31,18.03921569,19.41,15.68627451,67,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:59:00.941633,2280.75,31,18.03921569,19.41,15.68627451,67,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:59:01.597802,2465.75,32,15.29411765,10.35,5.098039216,22,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:59:02.440263,2465.75,32,15.29411765,10.35,5.098039216,22,-1.5625,-1.5625,11.71875,2.34375,Normal,0.3332,9.8,Local
2025-09-04T14:59:03.100365,2167.25,28,14.50980392,8.89,5.098039216,22,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:04.215980,2167.25,28,14.50980392,8.89,5.098039216,22,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:04.868657,1436.5,19,12.94117647,5.64,2.745098039,24,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:05.690180,1436.5,19,12.94117647,5.64,2.745098039,24,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:06.345653,1107,16,14.90196078,9.88,2.745098039,24,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:06.998416,1107,16,14.90196078,9.88,2.745098039,24,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:07.651096,1169.5,17,14.90196078,9.99,5.098039216,40,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:08.484182,1169.5,17,14.90196078,9.99,5.098039216,40,0,0,6.25,1.5625,Normal,0.3332,9.8,Local
2025-09-04T14:59:09.136376,1291,17,12.94117647,5.3,5.098039216,40,1.5625,0,4.6875,0.78125,Normal,0.3332,9.8,Local
2025-09-04T14:59:10.242875,1291,17,12.94117647,5.3,5.098039216,40,1.5625,0,4.6875,0.78125,Normal,0.3332,9.8,Local
2025-09-04T14:59:10.893228,842.5,14,12.54901961,4.2,1.960784314,28,1.5625,0,4.6875,0.78125,Normal,0.3332,9.8,Local
2025-09-04T14:59:11.719474,842.5,14,12.54901961,4.2,1.960784314,28,1.5625,0,4.6875,0.78125,Normal,0.3332,9.8,Local
2025-09-04T14:59:12.370136,873,4,12.15686275,3.81,1.960784314,28,1.5625,0,4.6875,0.78125,Passive,0.3332,9.8,Local
2025-09-04T14:59:13.027005,873,4,12.15686275,3.81,1.960784314,28,1.5625,0,4.6875,0.78125,Passive,0.3332,9.8,Local
2025-09-04T14:59:13.686819,861.5,0,12.15686275,3.88,1.960784314,27,1.5625,0,4.6875,0.78125,Passive,0.3332,9.8,Local
2025-09-04T14:59:14.523263,861.5,0,12.15686275,3.88,1.960784314,27,1.5625,0,4.6875,0.78125,Passive,0.3332,9.8,Local
2025-09-04T14:59:15.176100,773.25,0,12.15686275,3.75,1.960784314,27,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:16.284168,773.25,0,12.15686275,3.75,1.960784314,27,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:16.943670,749.25,0,12.15686275,3.69,1.568627451,26,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:17.770563,749.25,0,12.15686275,3.69,1.568627451,26,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:18.422089,765.75,0,12.15686275,3.63,1.568627451,26,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:19.073475,765.75,0,12.15686275,3.63,1.568627451,26,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:19.733592,756.5,0,12.15686275,3.59,1.568627451,25,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:20.563436,756.5,0,12.15686275,3.59,1.568627451,25,1.5625,-2.34375,11.71875,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:21.220256,748,0,12.15686275,3.58,1.568627451,25,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:22.327534,748,0,12.15686275,3.58,1.568627451,25,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:22.985156,746.25,0,12.15686275,3.44,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:23.822382,746.25,0,12.15686275,3.44,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:24.475447,758.25,0,12.15686275,3.47,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:25.133880,758.25,0,12.15686275,3.47,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:25.791239,772.5,0,12.15686275,3.49,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:26.626196,772.5,0,12.15686275,3.49,1.568627451,26,1.5625,0,14.84375,2.34375,Passive,0.3332,9.8,Local
2025-09-04T14:59:27.281370,759.25,0,12.15686275,3.4,1.568627451,26,0,0,15.625,2.34375,Passive,0.3332,9.8,Local
