timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel Efficiciency ,Distance,Fuel Used,Route
2025-09-28T13:52:49.451037,747.25,0,12.15686275,3.55,1.568627451,26,0,-0.78125,15.625,2.34375,idle,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:51.906728,737.75,0,12.15686275,3.5,1.568627451,27,-3.125,3.125,15.625,2.34375,idle,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:53.294552,768,0,12.15686275,3.48,1.568627451,27,-3.125,3.125,15.625,2.34375,idle,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:53.949637,768,0,12.15686275,3.48,1.568627451,27,-3.125,3.125,15.625,2.34375,idle,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:54.603155,925.5,0,16.8627451,15.05,9.019607843,70,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:55.444333,925.5,0,16.8627451,15.05,9.019607843,70,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:56.097176,1277,12,22.35294118,27.78,9.019607843,70,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:56.747497,1277,12,22.35294118,27.78,9.019607843,70,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:57.400724,2730.5,24,25.09803922,43.23,22.35294118,67,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:58.246287,2730.5,24,25.09803922,43.23,22.35294118,67,-3.125,3.125,15.625,2.34375,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:52:58.898221,2493.75,30,20.78431373,32.58,22.35294118,67,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:00.009169,2493.75,30,20.78431373,32.58,22.35294118,67,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:00.662896,2961,40,16.07843137,13.91,6.666666667,25,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:01.496720,2961,40,16.07843137,13.91,6.666666667,25,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:02.151780,2116.75,38,17.64705882,19.61,6.666666667,25,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:02.804209,2116.75,38,17.64705882,19.61,6.666666667,25,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:03.457070,2190,39,17.64705882,17.85,9.019607843,37,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:04.300852,2190,39,17.64705882,17.85,9.019607843,37,-2.34375,3.125,6.25,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:04.958755,2289.5,41,21.96078431,31.33,9.019607843,37,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:06.061709,2289.5,41,21.96078431,31.33,9.019607843,37,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:06.713318,2626,47,16.47058824,12.69,5.882352941,26,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:07.557217,2626,47,16.47058824,12.69,5.882352941,26,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:08.212330,2037.25,48,21.17647059,28.29,5.882352941,26,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
2025-09-28T13:53:08.867388,2037.25,48,21.17647059,28.29,5.882352941,26,3.125,9.375,2.34375,1.5625,Normal,15.4,2.4,0.3696,Wallace B
