timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel Efficiciency ,Distance,Fuel Used,Route
2025-09-28T14:31:35.725119,772,0,12.15686275,3.5,1.568627451,26,3.125,3.90625,15.625,1.5625,Idle,18,2.4,0.432,Wallace B
2025-09-28T14:31:38.110876,743.25,0,12.15686275,3.44,2.745098039,40,-0.78125,8.59375,14.84375,0.78125,Idle,18,2.4,0.432,Wallace B
2025-09-28T14:31:39.509163,1446.5,4,21.96078431,23.57,2.745098039,40,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:40.160287,1446.5,4,21.96078431,23.57,2.745098039,40,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:40.815349,1961.5,18,25.09803922,38.96,20.39215686,69,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:41.642662,1961.5,18,25.09803922,38.96,20.39215686,69,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:42.294524,2333.5,26,23.52941176,37.9,20.39215686,69,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:42.948917,2333.5,26,23.52941176,37.9,20.39215686,69,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:43.603035,2545.5,35,28.62745098,45.35,16.47058824,49,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:44.437775,2545.5,35,28.62745098,45.35,16.47058824,49,-0.78125,8.59375,14.84375,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:45.092893,2110.25,37,16.8627451,16.87,16.47058824,49,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:46.199390,2110.25,37,16.8627451,16.87,16.47058824,49,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:46.854488,2110.75,37,17.64705882,18.14,12.94117647,60,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:47.722590,2110.75,37,17.64705882,18.14,12.94117647,60,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:48.377049,2302.25,41,25.09803922,39.47,12.94117647,60,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:49.027597,2302.25,41,25.09803922,39.47,12.94117647,60,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:49.682676,2692,48,20,18.88,5.882352941,27,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:50.518781,2692,48,20,18.88,5.882352941,27,-0.78125,-1.5625,4.6875,0.78125,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:51.171150,2097.5,49,22.35294118,32.69,5.882352941,27,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:52.284404,2097.5,49,22.35294118,32.69,5.882352941,27,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:52.939427,2186.75,51,15.29411765,11.64,6.666666667,35,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:53.774709,2186.75,51,15.29411765,11.64,6.666666667,35,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:54.426989,2203.5,52,16.8627451,14.79,6.666666667,35,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:55.081156,2203.5,52,16.8627451,14.79,6.666666667,35,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:55.736232,2195.25,50,14.50980392,8.82,4.31372549,24,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:56.575901,2195.25,50,14.50980392,8.82,4.31372549,24,5.46875,1.5625,1.5625,2.34375,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:57.229468,2115.5,49,15.29411765,10.42,4.31372549,24,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:58.339515,2115.5,49,15.29411765,10.42,4.31372549,24,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:58.993329,1187.75,44,13.7254902,6.59,2.745098039,23,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:31:59.818095,1187.75,44,13.7254902,6.59,2.745098039,23,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:00.473129,2239.25,39,14.50980392,8.87,2.745098039,23,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:01.127914,2239.25,39,14.50980392,8.87,2.745098039,23,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:01.782947,2134,37,16.8627451,14.79,10.19607843,46,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:02.618668,2134,37,16.8627451,14.79,10.19607843,46,0,0,2.34375,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:03.269787,2290.5,41,21.96078431,30.81,10.19607843,46,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:04.380839,2290.5,41,21.96078431,30.81,10.19607843,46,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:05.035936,1936.5,45,18.03921569,18.08,10.58823529,47,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:05.877828,1936.5,45,18.03921569,18.08,10.58823529,47,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:06.530008,2066.5,49,17.64705882,15.7,10.58823529,47,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:07.183384,2066.5,49,17.64705882,15.7,10.58823529,47,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:07.838169,2102.25,49,14.50980392,8.6,4.31372549,22,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:08.683336,2102.25,49,14.50980392,8.6,4.31372549,22,3.125,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:09.337020,1985.5,46,14.11764706,8.16,4.31372549,22,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:10.468544,1985.5,46,14.11764706,8.16,4.31372549,22,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:11.118936,1237.5,38,13.33333333,6.13,2.745098039,23,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:11.947204,1237.5,38,13.33333333,6.13,2.745098039,23,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:12.602299,2089.25,36,15.68627451,12.31,2.745098039,23,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:13.255568,2089.25,36,15.68627451,12.31,2.745098039,23,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:13.909992,2198.75,40,23.92156863,36.19,18.03921569,74,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:14.759985,2198.75,40,23.92156863,36.19,18.03921569,74,0,0,3.125,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:15.415065,2728.25,49,15.68627451,11.48,18.03921569,74,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:16.540375,2728.25,49,15.68627451,11.48,18.03921569,74,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:17.193216,2150.5,50,16.8627451,13.97,6.666666667,28,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:18.043149,2150.5,50,16.8627451,13.97,6.666666667,28,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:18.698008,2192.25,51,14.50980392,8.74,6.666666667,28,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:19.353045,2192.25,51,14.50980392,8.74,6.666666667,28,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:20.003963,2080.75,48,14.11764706,8.3,4.31372549,22,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:20.852194,2080.75,48,14.11764706,8.3,4.31372549,22,0,0,3.125,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:21.507270,1201.25,41,12.54901961,5.25,4.31372549,22,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:22.661575,1201.25,41,12.54901961,5.25,4.31372549,22,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:23.312522,2223,39,18.43137255,19.96,10.58823529,43,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:24.156523,2223,39,18.43137255,19.96,10.58823529,43,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:24.809859,2430.25,43,24.31372549,38.41,10.58823529,43,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:25.464938,2430.25,43,24.31372549,38.41,10.58823529,43,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:26.116117,2295.75,48,15.29411765,11.1,6.666666667,29,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:26.952673,2295.75,48,15.29411765,11.1,6.666666667,29,0,0,3.90625,0,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:27.607784,2107.75,49,20,29.05,6.666666667,29,2.34375,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:28.714996,2107.75,49,20,29.05,6.666666667,29,2.34375,5.46875,1.5625,1.5625,Normal,18,2.4,0.432,Wallace B
2025-09-28T14:32:29.370109,2579,61,44.31372549,66.19,33.7254902,96,2.34375,5.46875,1.5625,1.5625,Aggressive,18,2.4,0.432,Wallace B
2025-09-28T14:32:30.205472,2579,61,44.31372549,66.19,33.7254902,96,2.34375,5.46875,1.5625,1.5625,Aggressive,18,2.4,0.432,Wallace B
2025-09-28T14:32:30.860553,3076.5,72,25.88235294,46.64,33.7254902,96,2.34375,5.46875,1.5625,1.5625,Aggressive,18,2.4,0.432,Wallace B
