timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel Efficiciency ,Distance,Fuel Used,Route
2025-09-28T13:45:30.109724,746.25,0,12.15686275,3.55,1.960784314,27,0,0.78125,14.0625,0.78125,Idle,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:32.605827,759.5,0,13.7254902,6.3,5.882352941,52,-0.78125,6.25,12.5,0,Idle,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:33.987121,1470.75,6,21.56862745,26.2,5.882352941,52,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:34.641589,1470.75,6,21.56862745,26.2,5.882352941,52,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:35.294928,2124,19,21.56862745,29.29,14.90196078,59,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:36.119228,2124,19,21.56862745,29.29,14.90196078,59,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:36.774212,3156,28,20.39215686,21.84,14.90196078,59,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:37.424722,3156,28,20.39215686,21.84,14.90196078,59,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:38.077152,2280,30,22.35294118,34.95,18.43137255,70,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:38.911823,2280,30,22.35294118,34.95,18.43137255,70,-0.78125,6.25,12.5,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:39.566861,2838.25,38,18.03921569,16.87,18.43137255,70,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:40.677362,2838.25,38,18.03921569,16.87,18.43137255,70,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:41.332400,2133.75,37,17.25490196,15.74,8.62745098,37,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:42.162838,2133.75,37,17.25490196,15.74,8.62745098,37,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:42.816902,2116.5,37,18.82352941,22,8.62745098,37,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:43.470647,2116.5,37,18.82352941,22,8.62745098,37,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:44.125685,2213.75,40,21.56862745,31.85,17.25490196,71,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:44.963618,2213.75,40,21.56862745,31.85,17.25490196,71,0,0,3.125,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:45.618702,2542.5,45,24.70588235,40.37,17.25490196,71,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:46.734714,2542.5,45,24.70588235,40.37,17.25490196,71,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:47.384859,2265.75,49,18.82352941,21.97,12.15686275,55,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:48.220892,2265.75,49,18.82352941,21.97,12.15686275,55,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:48.874730,2182.5,51,21.17647059,28.88,12.15686275,55,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:49.525640,2182.5,51,21.17647059,28.88,12.15686275,55,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:50.180706,2297.5,54,18.82352941,21.51,10.19607843,42,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:51.007370,2297.5,54,18.82352941,21.51,10.19607843,42,-0.78125,3.125,0.78125,2.34375,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:51.661911,2303,52,14.50980392,9.49,10.19607843,42,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:52.772210,2303,52,14.50980392,9.49,10.19607843,42,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:53.425746,2041,47,14.11764706,8.3,4.31372549,22,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:54.262645,2041,47,14.11764706,8.3,4.31372549,22,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:54.917633,1826.5,42,14.90196078,9.68,4.31372549,22,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:55.569345,1826.5,42,14.90196078,9.68,4.31372549,22,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:56.221111,1768,41,16.07843137,12.31,6.666666667,38,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:57.072024,1768,41,16.07843137,12.31,6.666666667,38,0,0,1.5625,1.5625,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:57.724532,1832,43,19.21568627,22.65,6.666666667,38,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:58.827662,1832,43,19.21568627,22.65,6.666666667,38,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:45:59.480160,2029.5,47,20.78431373,27.38,14.11764706,60,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:00.306898,2029.5,47,20.78431373,27.38,14.11764706,60,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:00.959372,2238.75,52,18.43137255,20.01,14.11764706,60,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:01.614411,2238.75,52,18.43137255,20.01,14.11764706,60,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:02.265135,2273.75,53,14.50980392,9.45,4.705882353,22,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:03.098649,2273.75,53,14.50980392,9.45,4.705882353,22,0.78125,3.90625,1.5625,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:03.749922,2096.25,48,14.11764706,8.67,4.705882353,22,0,0,2.34375,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:04.847355,2096.25,48,14.11764706,8.67,4.705882353,22,0,0,2.34375,0,Normal,11.8,2.4,0.2832,Wallace B
2025-09-28T13:46:05.499205,1346.25,36,13.33333333,7.31,2.745098039,22,0,0,2.34375,0,Normal,11.8,2.4,0.2832,Wallace B
