timestamp,RPM,SPEED,THROTTLE_POS,MAF,ENGINE_LOAD,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_2,driving_style,Fuel Efficiciency ,Distance,Fuel Used,Route
2025-09-28T14:06:58.143919,738.25,0,12.15686275,3.6,1.960784314,27,0.78125,2.34375,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:00.618842,755.75,0,12.15686275,3.64,1.960784314,26,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:02.031386,756,0,12.15686275,3.54,1.960784314,26,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:02.684587,756,0,12.15686275,3.54,1.960784314,26,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:03.339687,1285.75,0,12.54901961,4.15,2.745098039,20,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:04.171610,1285.75,0,12.54901961,4.15,2.745098039,20,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:04.826715,1014.25,0,12.94117647,4.71,2.745098039,20,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:05.481269,1014.25,0,12.94117647,4.71,2.745098039,20,0,0,15.625,1.5625,Idle,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:06.136345,852.5,0,20,21.38,10.58823529,77,0,0,15.625,1.5625,Aggressive,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:06.978954,852.5,0,20,21.38,10.58823529,77,0,0,15.625,1.5625,Aggressive,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:07.634058,1316.5,12,38.82352941,42.7,10.58823529,77,0,0,9.375,2.34375,Aggressive,12.4,2.4,0.2976,Wallace B
2025-09-28T14:07:08.738051,1316.5,12,38.82352941,42.7,10.58823529,77,0,0,9.375,2.34375,Aggressive,12.4,2.4,0.2976,Wallace B
